migrationfrom,migrationto,year,n_migrations,n_migrations_back,netmigrations
NZL,AUS,2020.0,202,172,30
GHA,AUS,2020.0,25,14,11
NGA,USA,2018.0,52,62,-10
CHE,ITA,2023.0,109,156,-47
ESP,GBR,2021.0,401,419,-18
HUN,GBR,2021.0,45,30,15
PAK,USA,2021.0,151,113,38
MAR,FRA,2019.0,55,104,-49
ZAF,SWE,2022.0,17,10,7
CHE,BEL,2022.0,57,68,-11
AUS,BRA,2018.0,34,73,-39
CHE,BRA,2015.0,20,17,3
FRA,SWE,2021.0,113,73,40
ITA,RUS,1999.0,26,52,-26
NLD,PRT,2001.0,17,13,4
RWA,USA,2022.0,19,11,8
MEX,COL,2014.0,36,26,10
FRA,LUX,2022.0,24,14,10
CHN,SAU,2020.0,67,53,14
JPN,RUS,2013.0,14,17,-3
JPN,IDN,2022.0,151,86,65
TWN,CHN,2022.0,235,169,66
CHN,SGP,2017.0,297,376,-79
IRN,PAK,2020.0,7,3,4
JPN,KHM,2017.0,8,1,7
KHM,JPN,2019.0,1,5,-4
POL,USA,1998.0,88,107,-19
USA,POL,1999.0,108,112,-4
IND,FRA,2022.0,114,61,53
PAK,GBR,2022.0,92,79,13
PAK,HKG,2019.0,9,11,-2
IND,FJI,2016.0,7,1,6
JPN,SWE,2022.0,26,30,-4
GBR,LAO,2017.0,4,3,1
MAC,HKG,2006.0,5,10,-5
ITA,SWE,2019.0,93,47,46
BEN,TGO,2020.0,3,1,2
ZAF,NGA,2020.0,129,98,31
FRA,JPN,2020.0,114,83,31
FIN,BEL,2020.0,7,9,-2
DNK,DEU,2020.0,127,150,-23
TUR,IRL,2022.0,10,4,6
PHL,HKG,2018.0,3,5,-2
UKR,CHE,2020.0,13,2,11
DEU,BEL,2017.0,131,132,-1
ESP,MYS,2021.0,7,4,3
COL,NLD,2015.0,10,4,6
SWE,ITA,2019.0,47,93,-46
BOL,BEL,2010.0,2,2,0
AUT,FRA,1998.0,17,5,12
AUS,PAK,2015.0,26,28,-2
IRN,NLD,2019.0,47,25,22
FRA,ITA,2023.0,170,180,-10
TUR,JPN,2019.0,11,13,-2
CHN,CZE,2019.0,33,8,25
ESP,BEL,2006.0,12,30,-18
JOR,USA,2018.0,47,54,-7
KEN,GBR,2023.0,18,17,1
MYS,DEU,2020.0,15,6,9
RUS,CHE,2017.0,15,23,-8
BRA,ITA,2018.0,88,69,19
KOR,NLD,2019.0,10,9,1
MAR,FRA,2021.0,71,90,-19
ESP,DZA,2019.0,14,6,8
PHL,NZL,2017.0,4,3,1
CHN,RUS,2020.0,44,55,-11
JPN,IRL,2019.0,9,4,5
CHN,TWN,2023.0,112,138,-26
TUR,FRA,2020.0,31,15,16
USA,PNG,2018.0,2,2,0
ZMB,ZAF,2013.0,5,1,4
IND,CAN,2023.0,131,61,70
EGY,USA,2018.0,128,166,-38
MYS,KWT,2019.0,5,4,1
AUS,DNK,2014.0,30,30,0
ZAF,ESP,2020.0,11,5,6
ROU,BEL,2022.0,10,6,4
EGY,FIN,2017.0,6,2,4
MAR,ESP,2013.0,5,12,-7
MYS,TWN,2021.0,12,11,1
BRA,ARG,2019.0,50,36,14
JOR,MYS,2018.0,8,34,-26
GRC,CHE,2023.0,16,16,0
MKD,SRB,2021.0,10,7,3
PRT,ESP,2012.0,68,111,-43
IRQ,USA,2020.0,26,78,-52
IND,HKG,2021.0,22,8,14
LKA,IND,2021.0,8,5,3
DEU,CHN,2017.0,404,387,17
CHN,VNM,2018.0,30,5,25
KOR,IDN,2021.0,36,36,0
IND,MYS,2023.0,39,43,-4
POL,CAN,2020.0,11,13,-2
DEU,BEL,2018.0,125,137,-12
JPN,IDN,2017.0,199,76,123
COG,COD,2021.0,139,69,70
VNM,DEU,2021.0,19,35,-16
BOL,PER,2021.0,2,1,1
POL,UKR,2022.0,32,57,-25
MEX,USA,2021.0,387,276,111
JOR,USA,2022.0,54,39,15
CAN,ITA,2020.0,58,81,-23
ESP,HRV,2022.0,6,6,0
ZAF,HKG,2020.0,2,2,0
PSE,IRN,2020.0,1,1,0
NGA,IND,2022.0,15,14,1
TWN,IDN,2019.0,44,27,17
BHR,KWT,2022.0,3,1,2
PHL,USA,2023.0,20,14,6
AUS,MYS,2018.0,107,139,-32
MYS,EGY,2021.0,14,13,1
FRA,MAR,1997.0,63,29,34
VNM,DNK,2019.0,3,7,-4
CHL,ECU,2021.0,20,13,7
ITA,COL,2022.0,9,17,-8
NOR,DEU,2023.0,40,51,-11
CAN,KWT,1998.0,8,2,6
CHL,GBR,2018.0,63,51,12
USA,ARG,2021.0,77,151,-74
DNK,SWE,2019.0,115,109,6
PAK,TUR,2023.0,17,11,6
TWN,MWI,2022.0,1,1,0
MYS,OMN,2022.0,15,5,10
BGD,JPN,2003.0,24,26,-2
LUX,NOR,2020.0,2,3,-1
IRN,IRQ,2021.0,37,20,17
IRN,TUR,2022.0,60,21,39
NPL,IND,2022.0,24,35,-11
ESP,TUN,2018.0,13,10,3
NZL,CHN,2023.0,44,34,10
GBR,QAT,2021.0,37,32,5
AUS,MYS,2022.0,43,56,-13
NZL,HKG,2012.0,2,5,-3
IND,NPL,2021.0,47,23,24
MYS,IRQ,2021.0,149,48,101
IRN,USA,2023.0,351,81,270
ESP,IRN,2018.0,22,30,-8
UGA,KEN,2022.0,14,13,1
DNK,ESP,2021.0,35,45,-10
ITA,BRA,2021.0,57,88,-31
COL,AUT,2020.0,4,1,3
BRA,ARG,2021.0,37,33,4
USA,MWI,2020.0,20,22,-2
GBR,HUN,2022.0,21,31,-10
AUS,SAU,2022.0,59,27,32
FRA,IRQ,2018.0,20,2,18
CHN,MYS,2022.0,62,75,-13
BRA,AUS,2012.0,41,15,26
RUS,VNM,2020.0,28,11,17
AUT,CAN,2022.0,26,17,9
BEL,RWA,2021.0,10,2,8
DNK,GNB,2022.0,3,2,1
PAK,CHN,2014.0,103,67,36
MYS,SAU,2023.0,40,21,19
IRN,NLD,2021.0,72,23,49
JPN,EGY,2021.0,70,40,30
GBR,FIN,2020.0,83,67,16
UGA,ZAF,2021.0,13,8,5
NGA,USA,2016.0,58,50,8
CHL,GBR,2017.0,52,63,-11
IND,POL,2022.0,48,12,36
IDN,IND,2022.0,9,24,-15
MAR,ESP,2003.0,13,8,5
GBR,ISR,2023.0,37,47,-10
SWE,ITA,2011.0,32,57,-25
PAK,MYS,2015.0,49,68,-19
PAK,ARE,2020.0,29,12,17
AUS,BRA,2017.0,39,61,-22
IRN,SWE,2022.0,45,19,26
CHN,EGY,2021.0,86,44,42
FRA,COL,2020.0,25,21,4
USA,LTU,2022.0,8,11,-3
SWE,CAN,2022.0,45,33,12
SWE,DNK,2021.0,89,112,-23
PHL,IDN,2020.0,4,7,-3
FRA,DZA,2022.0,56,42,14
MEX,FRA,2022.0,50,25,25
PAK,QAT,2022.0,19,5,14
NZL,SAU,2022.0,6,2,4
SGP,DEU,2021.0,43,31,12
PAN,DOM,2021.0,1,1,0
SRB,SAU,2020.0,5,1,4
DNK,PRT,2015.0,6,20,-14
ARG,CAN,2022.0,23,7,16
BRA,PER,2020.0,81,19,62
MEX,PER,2021.0,21,14,7
USA,PHL,2015.0,43,27,16
KEN,DEU,2022.0,14,16,-2
PAK,SWE,2023.0,8,2,6
LBN,ARE,2023.0,18,4,14
IRN,AUS,2018.0,163,43,120
DNK,CHE,2014.0,31,33,-2
AUT,CHE,2020.0,100,77,23
IRN,NLD,2011.0,28,17,11
AUT,AUS,2009.0,36,33,3
SWE,MMR,2021.0,1,1,0
CHN,ISR,2019.0,24,32,-8
ISR,CHN,2023.0,24,21,3
USA,BGD,2022.0,83,187,-104
AUT,AUS,2021.0,22,28,-6
USA,BGD,2017.0,48,88,-40
ITA,PER,2009.0,3,1,2
FRA,VNM,2003.0,6,2,4
CAN,BEL,2017.0,39,65,-26
SEN,FRA,2000.0,39,12,27
COL,IND,2021.0,2,3,-1
CHN,SGP,2016.0,263,336,-73
USA,NZL,2020.0,155,113,42
MEX,AUS,2022.0,11,5,6
IND,ISR,2023.0,79,63,16
JPN,SGP,1999.0,8,3,5
SGP,JPN,2003.0,10,22,-12
JPN,KAZ,2019.0,8,2,6
DEU,FIN,2014.0,59,46,13
GBR,NZL,1997.0,51,48,3
USA,RUS,1997.0,187,271,-84
DEU,RUS,1999.0,117,169,-52
COL,CUB,1998.0,2,5,-3
USA,IND,2001.0,305,559,-254
DEU,RUS,1998.0,140,145,-5
FRA,LBN,2003.0,30,15,15
USA,RUS,2005.0,243,279,-36
IND,SWE,2011.0,36,22,14
DNK,USA,1998.0,120,89,31
BGR,USA,2002.0,31,8,23
JPN,AUS,2003.0,65,48,17
FRA,TUR,2002.0,7,8,-1
GBR,CZE,2017.0,38,44,-6
MEX,ARG,2021.0,18,21,-3
NLD,SVK,2008.0,4,6,-2
DEU,SVK,2023.0,1,5,-4
USA,EGY,2000.0,64,47,17
GBR,MAR,2016.0,3,2,1
HUN,FRA,2001.0,18,18,0
DEU,RUS,2007.0,103,145,-42
ITA,AUS,2004.0,23,17,6
ZAF,CAN,2001.0,26,9,17
DEU,FIN,2004.0,27,22,5
SWE,RUS,2004.0,14,39,-25
JPN,BGD,2005.0,51,30,21
DNK,SWE,2009.0,50,96,-46
CZE,ITA,2018.0,18,27,-9
BRA,GBR,2003.0,59,59,0
SWE,DEU,2000.0,59,87,-28
DEU,TUR,1998.0,10,9,1
USA,SWE,2000.0,236,259,-23
AUT,SVN,1997.0,3,3,0
FRA,ARG,2007.0,19,13,6
IND,SGP,1997.0,7,3,4
ISR,USA,1998.0,293,279,14
USA,ISR,1999.0,284,305,-21
JPN,NPL,2017.0,15,3,12
GBR,NOR,2013.0,77,45,32
ESP,POL,2002.0,8,10,-2
AUS,FRA,1999.0,45,47,-2
GBR,OMN,1998.0,5,1,4
IND,DEU,1999.0,60,42,18
UKR,USA,2001.0,69,32,37
GBR,ARG,2014.0,17,21,-4
BRA,AUS,2002.0,16,13,3
GBR,ZWE,2003.0,10,7,3
TUR,ESP,2017.0,10,12,-2
COL,USA,1999.0,24,41,-17
NZL,BRA,2012.0,5,1,4
USA,ARG,2009.0,122,119,3
GBR,PER,2001.0,3,3,0
ISR,AUS,2007.0,10,7,3
CAN,SVK,2000.0,2,3,-1
SVK,CZE,2016.0,75,86,-11
FRA,ITA,2000.0,210,192,18
MYS,FRA,2019.0,10,8,2
CAN,FRA,1999.0,144,194,-50
USA,HRV,2001.0,23,27,-4
CAN,FRA,1998.0,128,184,-56
CAN,CZE,1998.0,10,3,7
DEU,SWE,1997.0,63,41,22
EGY,ARE,2013.0,12,15,-3
AUS,SWE,1998.0,27,15,12
ZAF,SAU,2010.0,30,6,24
JPN,ZAF,1997.0,2,2,0
AUS,DNK,2004.0,13,15,-2
ESP,BGR,2001.0,5,8,-3
BGR,ESP,2004.0,2,1,1
IND,AUS,2001.0,38,22,16
BEL,USA,1998.0,112,78,34
ISR,PSE,2016.0,40,6,34
UKR,POL,2016.0,36,15,21
ITA,CAN,2005.0,38,22,16
THA,ITA,2008.0,3,2,1
AUS,FRA,1998.0,34,29,5
CHL,USA,2002.0,47,72,-25
IRL,NLD,2000.0,8,7,1
ISR,DEU,2001.0,46,44,2
DEU,ISR,2002.0,48,47,1
NLD,AUS,2004.0,26,22,4
KEN,USA,2000.0,26,16,10
USA,JOR,2001.0,22,17,5
GBR,ESP,1997.0,121,104,17
ITA,CAN,2002.0,40,40,0
BGR,USA,2012.0,15,12,3
USA,BGR,2016.0,9,17,-8
CAN,OMN,2007.0,5,2,3
JPN,HUN,2007.0,9,9,0
NZL,KOR,2013.0,6,5,1
CHL,FRA,2009.0,34,22,12
FRA,JPN,1999.0,78,54,24
CZE,GBR,2009.0,42,48,-6
CAN,CZE,2007.0,5,9,-4
ESP,UKR,2000.0,3,5,-2
RUS,BLR,2004.0,14,21,-7
DEU,NLD,1997.0,107,110,-3
SAU,KWT,2004.0,2,3,-1
TJK,RUS,2005.0,1,1,0
HUN,SWE,2006.0,8,3,5
FIN,GBR,2001.0,45,41,4
GRC,SWE,2014.0,29,5,24
GBR,JPN,2011.0,127,113,14
PRT,IND,2002.0,2,2,0
PAN,POL,1998.0,5,2,3
CHE,ZAF,2004.0,4,6,-2
CHE,CZE,2009.0,20,14,6
ITA,RUS,2020.0,22,23,-1
USA,MEX,2001.0,238,215,23
POL,DEU,2000.0,64,67,-3
AUS,ESP,2020.0,47,51,-4
CZE,DEU,2013.0,42,35,7
FRA,BGR,2003.0,16,6,10
USA,MYS,2013.0,39,50,-11
CZE,POL,1997.0,6,5,1
MYS,SGP,2015.0,19,22,-3
KOR,JPN,1999.0,61,105,-44
SVK,DEU,1999.0,10,7,3
DEU,ISR,2005.0,27,41,-14
GRC,CZE,2010.0,3,1,2
ITA,MEX,2005.0,7,9,-2
CUB,DEU,1999.0,5,3,2
HKG,FRA,2003.0,7,7,0
POL,GBR,2016.0,83,58,25
SRB,BEL,2001.0,8,1,7
FRA,HKG,2005.0,4,5,-1
CZE,SVK,2011.0,34,66,-32
CZE,CHL,2011.0,4,1,3
BEL,CAN,2015.0,56,40,16
CAN,NLD,2016.0,72,76,-4
NLD,BEL,2018.0,190,204,-14
USA,ZAF,2003.0,74,129,-55
JPN,FRA,2000.0,77,82,-5
FRA,SEN,2011.0,37,32,5
MEX,CZE,2022.0,8,4,4
SAU,NGA,2009.0,2,1,1
TUR,AZE,2006.0,7,4,3
AZE,TUR,2010.0,9,10,-1
NLD,RUS,2004.0,13,22,-9
NOR,LTU,2002.0,6,1,5
JPN,CHE,2015.0,41,38,3
JPN,ITA,2003.0,21,28,-7
CAN,AUS,1998.0,100,76,24
GBR,PRT,2007.0,50,40,10
DEU,SWE,2002.0,82,101,-19
GRC,CAN,2018.0,12,2,10
CHN,NZL,2020.0,54,51,3
SGP,GBR,2012.0,77,118,-41
USA,SRB,2001.0,29,41,-12
JPN,SAU,2017.0,22,10,12
ZAF,GBR,1997.0,39,32,7
CAN,JPN,2001.0,87,128,-41
TUR,DEU,1999.0,5,16,-11
LBN,USA,2014.0,99,55,44
NLD,CAN,2003.0,58,25,33
SWE,OMN,1998.0,1,1,0
PNG,USA,2012.0,1,2,-1
USA,PNG,2017.0,2,2,0
JPN,CAN,1997.0,81,83,-2
SVK,DEU,1998.0,8,11,-3
ESP,FRA,2000.0,116,153,-37
FIN,SWE,2018.0,87,54,33
SWE,FIN,2019.0,58,85,-27
RUS,ISR,2005.0,12,19,-7
BGR,USA,1997.0,20,9,11
CHE,ZAF,2001.0,9,6,3
CHE,BEL,2016.0,78,68,10
CUB,ESP,2016.0,27,18,9
ITA,ROU,2007.0,15,18,-3
FRA,AUT,2004.0,14,18,-4
FRA,VEN,2003.0,10,6,4
USA,MMR,2014.0,2,1,1
NLD,CHE,2009.0,65,65,0
GBR,MWI,2016.0,21,20,1
RUS,NOR,1999.0,8,4,4
DEU,PRT,2011.0,31,25,6
RUS,FRA,2008.0,48,36,12
HKG,ZAF,1997.0,2,1,1
EST,GBR,2001.0,5,3,2
CHE,ZAF,2015.0,15,20,-5
ESP,CHL,2003.0,30,13,17
BEL,HUN,2011.0,6,8,-2
CZE,POL,2012.0,8,15,-7
NOR,SWE,2016.0,46,87,-41
KEN,GBR,2006.0,13,18,-5
HKG,USA,2001.0,121,101,20
ISR,GBR,2006.0,28,21,7
GBR,ISR,2010.0,37,38,-1
BEL,CHL,2005.0,4,3,1
BEL,BGR,2011.0,12,3,9
IND,CAN,2000.0,54,18,36
LUX,USA,1998.0,1,1,0
CHE,GBR,1998.0,116,112,4
GBR,RUS,2000.0,41,81,-40
ARG,COL,2011.0,6,9,-3
RUS,GBR,1998.0,49,46,3
KWT,IND,2010.0,2,5,-3
USA,POL,1998.0,107,88,19
POL,USA,1999.0,112,108,4
CAN,SWE,2003.0,34,41,-7
PAN,USA,2002.0,14,15,-1
CHE,ESP,2019.0,92,120,-28
CHL,FRA,2011.0,28,27,1
FRA,IRL,2012.0,34,47,-13
DEU,POL,2001.0,94,76,18
FRA,DEU,2017.0,421,379,42
GRC,CHE,2006.0,13,6,7
PRT,ESP,2005.0,24,33,-9
LUX,USA,2020.0,10,11,-1
USA,LUX,2021.0,20,12,8
SVN,GBR,2001.0,5,5,0
CHE,TZA,2020.0,6,6,0
IRL,NLD,2023.0,19,9,10
HUN,USA,2009.0,77,67,10
BEL,DNK,2001.0,8,7,1
NLD,ROU,2020.0,3,5,-2
KOR,RUS,2012.0,7,10,-3
VEN,USA,2001.0,47,60,-13
FIN,NLD,2007.0,20,11,9
NLD,FIN,2013.0,17,19,-2
USA,HKG,1998.0,91,70,21
SVK,POL,2007.0,9,3,6
SWE,NOR,2014.0,85,58,27
IND,BGD,2008.0,15,14,1
GRC,BEL,2005.0,9,11,-2
GTM,MEX,2002.0,1,2,-1
SAU,USA,2013.0,69,152,-83
USA,ROU,1999.0,20,26,-6
DEU,NZL,1999.0,13,14,-1
NGA,DEU,2000.0,6,6,0
GBR,ZAF,2006.0,50,77,-27
KOR,UKR,2000.0,2,3,-1
BEL,ISR,1998.0,3,4,-1
ROU,USA,2023.0,26,9,17
DEU,HUN,1999.0,26,34,-8
USA,PER,2003.0,31,16,15
NLD,ITA,2000.0,54,76,-22
USA,SVK,1997.0,18,15,3
HUN,DEU,2011.0,49,30,19
DNK,SGP,2017.0,9,8,1
KOR,PAK,2015.0,31,48,-17
ARE,FRA,2010.0,2,5,-3
CHE,AUT,2007.0,44,53,-9
UKR,RUS,1998.0,66,74,-8
NGA,SWE,2003.0,1,1,0
ITA,CZE,1997.0,8,3,5
BEL,AUT,2001.0,7,5,2
DEU,JOR,2001.0,5,5,0
KOR,JPN,2007.0,99,163,-64
BEL,CAN,2001.0,28,39,-11
ZAF,GBR,2012.0,85,124,-39
UKR,POL,2017.0,36,18,18
POL,UKR,2018.0,24,34,-10
CZE,NLD,2020.0,10,5,5
AUT,ROU,2014.0,6,6,0
SWE,SGP,2014.0,11,6,5
CZE,USA,2016.0,58,55,3
ESP,NOR,2021.0,21,23,-2
SGP,GBR,2005.0,40,54,-14
REU,FRA,2011.0,39,27,12
CUB,BRA,2007.0,8,5,3
CHE,HRV,2012.0,4,7,-3
CAN,AUS,1999.0,107,87,20
CAN,ITA,1999.0,31,34,-3
ISR,FRA,2021.0,30,40,-10
FRA,AUS,2000.0,40,30,10
GBR,EGY,2009.0,33,26,7
BEL,FIN,2017.0,10,14,-4
JPN,GBR,2013.0,137,137,0
IND,TWN,2004.0,32,16,16
FRA,CMR,2001.0,13,14,-1
POL,AUS,1998.0,4,4,0
GBR,HUN,2017.0,41,51,-10
IRN,SWE,2018.0,49,16,33
USA,SRB,2014.0,20,27,-7
HKG,CAN,2000.0,20,27,-7
CZE,FRA,2001.0,21,17,4
DEU,UKR,2010.0,17,35,-18
COD,COG,2018.0,60,146,-86
DEU,JPN,2007.0,109,119,-10
USA,FIN,1999.0,72,104,-32
TUR,AUT,2016.0,13,6,7
RUS,DNK,1998.0,12,6,6
NOR,CAN,2020.0,13,29,-16
BLR,DEU,2017.0,7,5,2
DEU,AUT,2017.0,364,367,-3
ITA,GRC,2013.0,21,44,-23
TZA,UGA,2001.0,2,1,1
DNK,ITA,2013.0,22,43,-21
SWE,BRA,1999.0,9,1,8
GBR,ETH,1998.0,1,3,-2
BRA,PRT,2000.0,29,41,-12
CHE,RUS,1997.0,14,14,0
UKR,ESP,1998.0,4,1,3
GBR,RUS,2006.0,30,54,-24
USA,SAU,2001.0,52,41,11
DEU,GRC,1999.0,31,22,9
DEU,JPN,1998.0,115,104,11
NLD,DNK,2011.0,18,18,0
DNK,NLD,2016.0,28,37,-9
AUS,ZAF,2002.0,27,34,-7
CUB,CAN,2009.0,8,2,6
CMR,CHE,2002.0,2,2,0
CHE,CMR,2004.0,3,2,1
POL,NLD,2000.0,10,10,0
SWE,FRA,1997.0,38,29,9
USA,HKG,1999.0,85,86,-1
OMN,BGD,2015.0,2,2,0
CHE,AUS,2004.0,31,36,-5
SVK,HUN,2018.0,12,10,2
GBR,PRT,2020.0,113,113,0
CHN,RUS,1999.0,11,7,4
FRA,MCO,2016.0,13,8,5
FRA,TUN,2000.0,66,31,35
TUN,USA,2008.0,3,6,-3
GBR,SRB,2004.0,14,16,-2
ISR,GBR,2000.0,26,34,-8
IND,OMN,2004.0,4,3,1
SVK,USA,1999.0,15,15,0
CYP,FRA,2010.0,2,1,1
FRA,CYP,2011.0,2,1,1
FRA,MAR,2005.0,62,41,21
AUS,ITA,2002.0,24,23,1
MEX,ISR,2000.0,3,3,0
USA,PHL,2001.0,13,25,-12
TTO,BRB,2014.0,2,1,1
LKA,SGP,2013.0,1,1,0
SWE,MEX,2002.0,7,5,2
JPN,IND,2000.0,48,84,-36
SAU,IND,2014.0,33,129,-96
RUS,IRL,2017.0,5,2,3
NLD,AUS,2015.0,96,68,28
SGP,CHE,2011.0,14,15,-1
IRL,BEL,2003.0,5,5,0
USA,QAT,2018.0,57,63,-6
GRC,FRA,2018.0,46,44,2
ITA,MLT,2020.0,3,5,-2
ITA,KOR,2006.0,4,1,3
RUS,AUS,2003.0,14,7,7
DNK,JPN,2019.0,17,16,1
PAK,IND,2014.0,19,27,-8
CHN,ZAF,2022.0,11,10,1
CHN,BRA,2014.0,6,4,2
RWA,USA,2016.0,16,19,-3
AUS,BGD,2021.0,80,100,-20
BRA,ECU,2021.0,15,5,10
ARG,ISR,2013.0,2,2,0
ITA,DNK,2022.0,41,36,5
USA,SAU,2015.0,171,95,76
CHN,EGY,2019.0,40,49,-9
PHL,DEU,2016.0,7,2,5
HTI,USA,2016.0,8,9,-1
BRA,NLD,2020.0,74,38,36
MYS,JOR,2016.0,26,6,20
MYS,IRN,2013.0,109,100,9
SGP,DEU,2019.0,48,31,17
MAR,KOR,2021.0,1,1,0
IND,FRA,2016.0,93,87,6
POL,BEL,2018.0,16,15,1
JPN,SGP,2020.0,33,23,10
CHN,CHE,2022.0,101,94,7
CHN,CHE,2017.0,82,75,7
ISR,IND,2018.0,51,117,-66
THA,SAU,2021.0,1,1,0
SAU,CHN,2019.0,51,61,-10
BEL,ISR,2020.0,7,6,1
USA,BWA,2018.0,14,8,6
DEU,PAK,2017.0,48,35,13
AUS,OMN,2019.0,10,4,6
ARG,URY,2012.0,8,4,4
URY,ARG,2016.0,12,9,3
BHR,USA,2017.0,3,1,2
BEL,FIN,2018.0,9,12,-3
AUS,SAU,2017.0,77,27,50
DEU,TUR,2020.0,62,115,-53
MEX,FRA,2017.0,45,64,-19
AUS,SAU,2018.0,69,32,37
DEU,ETH,2019.0,13,3,10
GBR,ITA,2018.0,404,623,-219
AUT,FRA,2020.0,34,53,-19
KOR,FIN,2017.0,7,4,3
JPN,CHE,2014.0,35,33,2
IND,YEM,2019.0,12,3,9
AUS,TUR,2020.0,10,21,-11
TUR,PRT,2018.0,6,5,1
AUT,BEL,2017.0,13,12,1
REU,FRA,2021.0,22,30,-8
NLD,IDN,2021.0,58,39,19
MAR,COG,2016.0,2,1,1
NLD,DNK,2021.0,57,48,9
EGY,QAT,2022.0,6,10,-4
BEL,ITA,2022.0,83,89,-6
FRA,ETH,2019.0,6,1,5
ETH,FRA,2022.0,1,7,-6
KOR,IDN,2019.0,50,18,32
CAN,OMN,2020.0,13,8,5
CZE,USA,2022.0,58,44,14
SWE,NLD,2021.0,84,67,17
SWE,NOR,2015.0,75,59,16
PRT,ARE,2015.0,5,2,3
NZL,SWE,2020.0,14,7,7
KHM,THA,2020.0,7,3,4
LUX,NLD,2020.0,11,10,1
MEX,CAN,2020.0,72,45,27
IRN,DEU,2020.0,167,56,111
CYP,ESP,2016.0,1,2,-1
MAR,CAN,2019.0,10,6,4
DEU,ARG,2018.0,31,39,-8
IND,LKA,2017.0,8,5,3
GBR,BRB,2016.0,4,5,-1
SGP,NLD,2014.0,5,25,-20
CHN,PAK,2013.0,42,60,-18
TUR,IRQ,2016.0,12,8,4
IRL,ITA,2015.0,25,32,-7
GRC,SAU,2020.0,9,1,8
LUX,AUT,2018.0,3,3,0
CAN,THA,2016.0,27,17,10
BEL,USA,2020.0,184,184,0
IND,ZAF,2017.0,63,37,26
CAN,NOR,2017.0,23,7,16
GBR,TTO,2016.0,3,6,-3
HKG,AUS,2009.0,49,25,24
SVN,SVK,2012.0,21,14,7
FRA,MLI,2018.0,8,6,2
CHN,ITA,2014.0,43,38,5
IND,DEU,2020.0,223,154,69
HKG,DEU,2017.0,15,13,2
BGD,DEU,2013.0,6,8,-2
IND,POL,2017.0,13,4,9
ARM,COL,2017.0,2,3,-1
PAK,JPN,2015.0,4,6,-2
GBR,ARE,2021.0,87,37,50
BEL,ITA,2018.0,73,136,-63
SWE,FIN,2021.0,76,77,-1
CZE,BGR,2020.0,3,2,1
GBR,CZE,2016.0,45,54,-9
ARG,COL,2019.0,17,16,1
ECU,ITA,2018.0,5,7,-2
GBR,THA,2022.0,61,30,31
GRC,ROU,2023.0,1,4,-3
FRA,ROU,2016.0,36,37,-1
NOR,SWE,2018.0,66,81,-15
YEM,SAU,2022.0,17,11,6
DEU,MEX,2020.0,36,58,-22
THA,AUS,2023.0,14,16,-2
GBR,THA,2018.0,110,54,56
ETH,SWE,2020.0,7,3,4
ZAF,ZWE,2017.0,37,40,-3
AUS,COL,2019.0,9,11,-2
ARE,QAT,2017.0,13,9,4
IND,AUS,2004.0,31,10,21
IND,SAU,2019.0,161,88,73
SGP,DNK,2020.0,9,9,0
CAN,NLD,2017.0,61,91,-30
FIN,SWE,2017.0,87,57,30
SWE,ESP,2016.0,46,88,-42
NLD,BEL,2016.0,187,168,19
EGY,CZE,2010.0,2,3,-1
DEU,GRC,2020.0,54,83,-29
IRN,MYS,2018.0,32,133,-101
MDV,GBR,2016.0,3,1,2
SAU,CAN,2013.0,42,92,-50
KOR,FRA,2011.0,22,28,-6
CHN,AUT,2012.0,17,17,0
ESP,TUN,2016.0,17,7,10
RUS,CZE,2013.0,8,6,2
SGP,ITA,2019.0,11,10,1
MYS,ZAF,2020.0,3,3,0
USA,YEM,2021.0,1,2,-1
SLB,AUS,2013.0,2,3,-1
HKG,PAK,2022.0,7,7,0
DNK,AUS,2013.0,24,29,-5
FRA,SWE,2019.0,92,73,19
IND,BGD,2014.0,9,15,-6
IND,IRQ,2017.0,14,2,12
CZE,ESP,2017.0,16,18,-2
NCL,FRA,2015.0,24,27,-3
COG,COD,2019.0,187,53,134
KOR,AUS,2018.0,68,31,37
TZA,USA,2016.0,16,25,-9
DNK,FRA,2014.0,37,40,-3
ESP,CHL,2013.0,132,63,69
EGY,USA,2022.0,140,110,30
ITA,DNK,2016.0,50,23,27
AUS,LKA,2018.0,22,37,-15
CAN,TUR,2016.0,25,26,-1
RUS,ESP,2019.0,15,10,5
BGD,JPN,2013.0,42,60,-18
DNK,USA,2020.0,148,176,-28
POL,BEL,2016.0,7,16,-9
NLD,CHE,2019.0,127,91,36
IND,JPN,2017.0,105,72,33
ZWE,BWA,2023.0,4,1,3
GBR,THA,2016.0,86,40,46
GBR,ZAF,2023.0,49,71,-22
USA,ZAF,2013.0,125,142,-17
TUN,FRA,2011.0,90,137,-47
IRN,CHE,2013.0,27,6,21
ZAF,ISR,2022.0,5,2,3
DEU,BEL,2022.0,119,104,15
AUS,BGD,2019.0,67,94,-27
BRA,DNK,2023.0,29,7,22
GBR,POL,2018.0,96,78,18
DNK,KOR,2018.0,3,8,-5
NOR,DNK,2021.0,51,66,-15
JPN,BRA,2016.0,21,12,9
SWE,IND,2013.0,23,59,-36
SRB,CHN,2019.0,4,3,1
AUS,IRN,2011.0,39,61,-22
IRN,AUS,2017.0,175,48,127
IRL,ESP,2023.0,23,21,2
ITA,CAN,2012.0,62,46,16
PAK,BRN,2019.0,2,2,0
LBY,GBR,2016.0,5,8,-3
