migrationfrom,migrationto,year,n_migrations,n_migrations_back,netmigrations
ZAF,ITA,2012.0,6,13,-7
CHE,DNK,2010.0,22,21,1
IND,ITA,2011.0,32,31,1
EGY,DEU,2007.0,16,30,-14
EGY,SDN,2014.0,3,1,2
IRL,CHN,2012.0,16,11,5
MEX,GTM,2013.0,4,2,2
IDN,AUS,2007.0,5,13,-8
SAU,BHR,2008.0,1,2,-1
CAN,JPN,2008.0,67,76,-9
SGP,CHE,2016.0,16,19,-3
FRA,CAN,2000.0,65,39,26
KOR,IDN,2010.0,5,3,2
CAN,JOR,2018.0,13,8,5
KOR,GBR,2008.0,24,32,-8
SGP,CAN,2017.0,40,30,10
TWN,GBR,2007.0,22,36,-14
CAN,OMN,2013.0,16,6,10
BRA,CAN,2011.0,50,37,13
FIN,CHE,2010.0,12,6,6
USA,EGY,2006.0,72,38,34
GBR,NGA,2009.0,23,18,5
IRL,DNK,2017.0,7,8,-1
POL,CAN,2004.0,20,11,9
SGP,GBR,2008.0,47,58,-11
CHN,NLD,2008.0,27,26,1
DEU,JPN,1998.0,23,36,-13
SGP,AUS,2003.0,38,30,8
CHN,FRA,2005.0,28,39,-11
FIN,GBR,2005.0,39,25,14
LBY,MYS,2016.0,4,6,-2
POL,USA,1999.0,46,33,13
PHL,AUS,2019.0,16,11,5
RUS,USA,2000.0,220,49,171
BOL,FRA,2011.0,3,3,0
KOR,SWE,2018.0,15,11,4
DEU,JPN,1997.0,14,13,1
DNK,ITA,1998.0,6,10,-4
UKR,FRA,1999.0,5,6,-1
VEN,USA,2001.0,24,19,5
IRL,DNK,2019.0,5,8,-3
BHR,OMN,2016.0,1,1,0
GRC,AUT,2013.0,5,1,4
USA,RUS,2005.0,133,238,-105
SWE,POL,2019.0,19,27,-8
AUT,HUN,2015.0,12,18,-6
NOR,USA,2003.0,65,67,-2
DEU,NZL,2015.0,22,35,-13
USA,VNM,2013.0,29,8,21
RUS,CHN,2003.0,5,3,2
ZMB,GBR,2020.0,6,3,3
ESP,ECU,2020.0,54,44,10
GRC,HRV,2019.0,2,1,1
CAN,MEX,2017.0,32,43,-11
MDG,USA,2017.0,6,3,3
AUS,IND,2019.0,63,124,-61
IND,BGD,2012.0,6,9,-3
GRC,CYP,2005.0,7,2,5
MAR,TUN,2022.0,1,1,0
MWI,USA,2010.0,11,5,6
HKG,SWE,2015.0,4,4,0
MWI,USA,2019.0,26,17,9
ETH,RUS,2018.0,7,24,-17
TUR,CZE,2017.0,6,3,3
IND,AUT,2018.0,16,7,9
KOR,NPL,2020.0,13,4,9
BIH,HRV,2018.0,10,3,7
FIN,CHE,2017.0,17,19,-2
ARG,FRA,2020.0,38,19,19
DNK,CHL,2021.0,2,1,1
BGD,IND,1999.0,3,1,2
QAT,GBR,2015.0,10,38,-28
SWE,NLD,2017.0,37,78,-41
MAC,TWN,2022.0,2,1,1
NLD,JPN,2018.0,22,25,-3
IRN,CHE,2002.0,1,1,0
IRN,AZE,2019.0,3,1,2
GBR,IDN,2008.0,4,6,-2
POL,VNM,2013.0,2,2,0
IDN,KOR,2022.0,9,8,1
ESP,SAU,2022.0,5,2,3
SWE,GBR,2007.0,111,90,21
NLD,GBR,1997.0,14,11,3
AGO,GBR,2018.0,1,1,0
FIN,ITA,2008.0,6,9,-3
FRA,GAB,2019.0,15,4,11
PNG,AUS,2002.0,5,3,2
GRC,DEU,2004.0,25,22,3
DEU,EST,2008.0,7,4,3
UKR,USA,2005.0,44,19,25
MAR,SAU,2016.0,2,1,1
SAU,DZA,2018.0,4,11,-7
USA,ARE,2005.0,31,9,22
THA,CAN,2014.0,10,11,-1
AUS,DEU,2006.0,70,108,-38
DNK,DEU,2004.0,47,38,9
CHE,AUS,2002.0,29,31,-2
SWE,NLD,2010.0,31,37,-6
RUS,BRA,2016.0,5,11,-6
MWI,NLD,2008.0,1,1,0
AUS,FRA,2005.0,33,36,-3
NZL,IDN,2017.0,7,1,6
CAN,ITA,2013.0,44,53,-9
DNK,LTU,2015.0,2,2,0
BGR,GBR,2000.0,10,4,6
ARG,ESP,2000.0,13,17,-4
GBR,CYP,2001.0,3,2,1
ESP,CHE,1999.0,13,12,1
VNM,GBR,2001.0,5,3,2
AUT,CHE,2007.0,41,36,5
KWT,EGY,2007.0,6,10,-4
COL,KEN,2013.0,2,1,1
ITA,ISR,2006.0,6,8,-2
SWE,ZAF,2004.0,4,1,3
CAN,AUT,2003.0,17,12,5
ROU,ITA,2003.0,6,4,2
IND,AUS,2003.0,25,20,5
IRN,CHE,2005.0,2,3,-1
ARG,GBR,2006.0,10,15,-5
IND,OMN,2008.0,10,3,7
ITA,MEX,2008.0,8,7,1
NLD,DNK,2000.0,13,5,8
GBR,BEL,2000.0,19,25,-6
ISR,PSE,2016.0,14,3,11
CZE,AUT,2001.0,10,3,7
ESP,FIN,2003.0,5,8,-3
BIH,SVN,2014.0,2,1,1
CZE,NOR,2013.0,3,7,-4
CZE,DEU,2003.0,26,27,-1
CAN,IRN,2010.0,52,158,-106
FRA,SWE,2009.0,56,40,16
ITA,JOR,2022.0,3,1,2
MLI,KEN,2010.0,1,1,0
KOR,DNK,2003.0,2,1,1
IDN,JPN,2008.0,10,46,-36
BGD,USA,1999.0,5,2,3
DEU,CHL,2003.0,7,8,-1
CHN,MEX,2016.0,4,4,0
USA,GTM,2008.0,2,2,0
ITA,RUS,2007.0,19,26,-7
USA,SVK,2015.0,9,5,4
DEU,LUX,2004.0,7,1,6
ITA,ECU,2013.0,6,1,5
HKG,NLD,2003.0,1,2,-1
DNK,RUS,2003.0,7,2,5
ITA,VNM,2002.0,4,1,3
NOR,GRC,2003.0,1,3,-2
ECU,USA,2004.0,6,5,1
AUS,MEX,2013.0,9,9,0
NLD,PRT,2004.0,15,8,7
POL,BLR,2013.0,6,4,2
UKR,RUS,2012.0,30,28,2
USA,VEN,2006.0,31,36,-5
SVK,HRV,2002.0,2,4,-2
MEX,KOR,2015.0,3,1,2
FRA,IRL,2001.0,6,10,-4
DEU,TUR,2004.0,16,16,0
BHR,EGY,2014.0,3,1,2
SGP,POL,2016.0,5,1,4
JPN,TWN,2003.0,34,17,17
FIN,CHN,2011.0,11,13,-2
BEL,JPN,2016.0,11,13,-2
FIN,CAN,2009.0,17,9,8
GBR,PAK,2008.0,28,41,-13
PHL,AUS,2017.0,18,6,12
SAU,ZAF,2014.0,6,2,4
ARE,CAN,2007.0,6,11,-5
ARE,TUR,2013.0,4,4,0
MEX,IRL,2011.0,2,3,-1
NGA,DEU,2016.0,5,8,-3
ARG,CHL,2006.0,14,10,4
AUS,SVN,2021.0,2,2,0
PAK,IND,2002.0,4,4,0
POL,CHE,2011.0,18,25,-7
IND,NGA,2009.0,2,2,0
LUX,CAN,2020.0,2,4,-2
CAN,BGD,2010.0,7,10,-3
SWE,ISL,2022.0,5,2,3
COL,FRA,2018.0,14,36,-22
GBR,ROU,2004.0,5,10,-5
ZAF,ZMB,2011.0,3,3,0
BEN,ZAF,2010.0,1,1,0
NZL,NLD,2011.0,6,4,2
KOR,QAT,2012.0,1,1,0
ZAF,CAN,2012.0,11,17,-6
ISL,CHE,2016.0,3,2,1
ZAF,SWE,2019.0,14,8,6
IRN,JPN,2011.0,9,16,-7
THA,SWE,2011.0,9,2,7
JOR,BHR,2019.0,7,2,5
CUB,ESP,2009.0,29,19,10
IND,ETH,2013.0,16,6,10
SLV,USA,2015.0,1,1,0
SWE,POL,2010.0,5,17,-12
FRA,COG,2011.0,5,5,0
ESP,HRV,2016.0,6,3,3
NLD,ETH,2013.0,4,4,0
IRL,DNK,2010.0,7,1,6
GMB,GBR,2019.0,12,13,-1
TUR,AZE,2016.0,7,2,5
HKG,ITA,2019.0,7,3,4
CHN,ESP,2010.0,8,7,1
CHN,KOR,2000.0,10,4,6
EST,FRA,2017.0,6,2,4
POL,TUR,2020.0,3,6,-3
IRL,ITA,2015.0,18,32,-14
PSE,USA,2014.0,3,9,-6
IND,IRQ,2018.0,9,2,7
COL,CHE,2018.0,5,5,0
FIN,IRL,2019.0,3,5,-2
NLD,NZL,2022.0,2,1,1
SAU,DEU,2017.0,13,36,-23
CZE,CHE,2015.0,13,14,-1
ESP,QAT,2020.0,2,2,0
ZAF,EGY,2017.0,1,2,-1
ETH,ITA,2013.0,2,1,1
DNK,ARG,2018.0,4,4,0
ARE,DEU,2020.0,6,13,-7
NOR,THA,2012.0,1,1,0
BEL,FIN,2016.0,8,7,1
BIH,TUR,2017.0,3,6,-3
SAU,ITA,2020.0,8,9,-1
DNK,ITA,1997.0,7,5,2
ZMB,MYS,2021.0,1,1,0
LKA,IND,2019.0,1,6,-5
RUS,AUT,2015.0,8,5,3
PER,GBR,2021.0,7,3,4
IND,MMR,2018.0,3,1,2
NGA,NLD,2015.0,2,4,-2
USA,DOM,2009.0,1,1,0
MDG,USA,2019.0,2,5,-3
ESP,POL,2001.0,6,8,-2
IND,ARE,2008.0,5,3,2
DNK,FRA,2005.0,12,22,-10
FRA,GUF,2001.0,2,2,0
NOR,ESP,2018.0,9,21,-12
ZAF,PAK,2020.0,5,2,3
ROU,AUS,2011.0,4,2,2
UKR,SWE,2017.0,5,2,3
AUS,ROU,2002.0,1,3,-2
CAN,CZE,2005.0,3,6,-3
CAN,TWN,2022.0,8,1,7
BRA,LUX,2022.0,3,1,2
CHE,AUS,2005.0,25,28,-3
JPN,PHL,2006.0,11,16,-5
PAN,USA,2003.0,9,5,4
NLD,IRL,2009.0,14,13,1
CAN,BGD,2017.0,20,30,-10
USA,MLI,2015.0,3,3,0
IRN,FRA,2015.0,22,37,-15
KAZ,FIN,2020.0,2,1,1
FIN,CZE,2016.0,8,2,6
COG,GBR,2015.0,1,1,0
FIN,KOR,2014.0,3,3,0
CHL,JPN,2013.0,2,5,-3
PAK,AUT,2019.0,3,5,-2
ITA,MLT,2015.0,2,3,-1
CHE,HRV,2014.0,4,9,-5
ZAF,KEN,2017.0,17,9,8
BIH,TUR,2019.0,4,5,-1
FRA,EST,2021.0,4,3,1
NLD,PAK,2015.0,16,6,10
AGO,BRA,2014.0,1,4,-3
FIN,IND,2019.0,11,17,-6
AUT,CZE,2003.0,5,7,-2
NLD,MYS,2013.0,6,5,1
HUN,IND,2020.0,7,10,-3
YEM,EGY,2020.0,1,7,-6
IND,BTN,2020.0,4,1,3
AUT,JPN,2020.0,12,8,4
GRC,BGD,2008.0,1,2,-1
GBR,COL,2013.0,9,17,-8
RUS,DNK,2008.0,1,6,-5
PHL,DEU,2016.0,5,6,-1
NZL,ESP,2008.0,2,3,-1
UKR,ITA,2010.0,8,2,6
JPN,KEN,2006.0,4,5,-1
CAN,KWT,2001.0,1,1,0
ZAF,KEN,2010.0,9,13,-4
PRT,JPN,2009.0,1,3,-2
VEN,ARG,2009.0,5,5,0
SVN,BEL,2013.0,2,1,1
RUS,GEO,2007.0,6,2,4
BRA,DNK,2006.0,3,5,-2
URY,ARG,2009.0,2,3,-1
NLD,TUR,2005.0,6,8,-2
NOR,ISL,2005.0,5,1,4
GEO,DEU,2007.0,6,3,3
KWT,NGA,2010.0,1,1,0
SVK,GBR,1997.0,3,2,1
FIN,CHE,2019.0,13,13,0
IRQ,JOR,2013.0,1,2,-1
GEO,FRA,2015.0,5,8,-3
IND,IRN,2004.0,12,1,11
ITA,CHL,2005.0,4,1,3
BGR,CAN,2001.0,3,5,-2
CHE,THA,2012.0,3,5,-2
AUS,KWT,2016.0,3,4,-1
KOR,PAK,2012.0,13,15,-2
VNM,FRA,2012.0,7,17,-10
GBR,PNG,2012.0,1,1,0
LUX,ITA,2014.0,2,10,-8
BOL,USA,2005.0,7,3,4
AUS,CZE,2016.0,6,6,0
TUR,CAN,2003.0,7,3,4
CAN,QAT,2020.0,15,5,10
ZAF,NOR,2008.0,2,1,1
IND,BEL,2001.0,3,5,-2
LAO,FRA,2002.0,1,1,0
CHE,CHL,2008.0,2,1,1
ISR,DNK,2005.0,2,2,0
BEL,ECU,2009.0,1,1,0
NLD,POL,2004.0,4,8,-4
CZE,FRA,2013.0,12,27,-15
BEL,MEX,2012.0,5,5,0
ESP,SGP,2014.0,5,3,2
CHE,GEO,2012.0,1,1,0
BGD,KOR,2011.0,11,16,-5
ARM,DEU,2006.0,3,2,1
MYS,SWE,2015.0,4,5,-1
DEU,SVN,2018.0,4,11,-7
IRL,PAK,2014.0,5,3,2
URY,MEX,2014.0,1,3,-2
TWN,CAN,2014.0,13,9,4
UKR,ITA,2019.0,2,2,0
JOR,GBR,2011.0,7,15,-8
BEL,ZWE,2018.0,2,1,1
FRA,KOR,1999.0,2,3,-1
BEL,CMR,2017.0,3,2,1
NLD,ZAF,2022.0,4,11,-7
SWE,POL,2017.0,12,21,-9
NOR,POL,2014.0,3,21,-18
CMR,USA,2016.0,8,2,6
TUR,BRA,2020.0,4,2,2
GHA,FRA,2012.0,2,1,1
LTU,FRA,2020.0,3,3,0
GRC,EGY,2019.0,1,2,-1
THA,NLD,2021.0,3,5,-2
HUN,CZE,2011.0,3,3,0
GAB,USA,2014.0,2,5,-3
ECU,FRA,2006.0,2,2,0
USA,COL,1998.0,6,5,1
EST,NLD,2005.0,1,2,-1
GMB,GBR,2010.0,6,6,0
IRL,CZE,2013.0,3,1,2
ARG,PER,2015.0,4,3,1
FRA,AUT,1999.0,2,11,-9
FRA,KWT,2020.0,1,2,-1
MYS,ETH,2017.0,1,1,0
ARG,BRA,2000.0,6,10,-4
BWA,USA,2013.0,6,6,0
GBR,BEN,2011.0,1,1,0
TUR,CZE,2019.0,6,6,0
ZAF,MWI,2015.0,5,3,2
AUT,TUR,2020.0,4,4,0
GIN,GNQ,2016.0,3,1,2
NLD,IRN,2012.0,9,33,-24
RUS,SGP,2014.0,5,2,3
ZAF,SWZ,2021.0,5,3,2
LAO,THA,2011.0,2,2,0
CHN,YEM,2011.0,1,1,0
SVN,AUT,2012.0,5,3,2
CHL,PHL,2019.0,2,1,1
IRN,ESP,2009.0,4,3,1
GBR,BLR,2007.0,2,5,-3
BOL,USA,2002.0,2,1,1
USA,PRI,2000.0,11,17,-6
COD,CHE,2018.0,1,1,0
EGY,SWE,2011.0,5,1,4
PSE,GBR,2016.0,1,5,-4
MNE,SRB,2010.0,6,3,3
AUS,PNG,2009.0,4,5,-1
PRT,SRB,2013.0,2,2,0
LVA,CHE,2017.0,3,1,2
FRA,VEN,2020.0,3,1,2
MYS,THA,2013.0,6,6,0
BGR,RUS,2022.0,3,1,2
NZL,FJI,2011.0,1,3,-2
SVN,PRT,2015.0,2,2,0
SWE,IND,2002.0,6,8,-2
FIN,IRL,2017.0,4,4,0
BRA,IND,2021.0,4,8,-4
ETH,GBR,2019.0,4,7,-3
IRQ,IRN,2017.0,3,7,-4
GBR,BGR,2022.0,1,1,0
ZWE,NLD,2013.0,3,3,0
GBR,GMB,2012.0,4,8,-4
SWE,EST,2003.0,10,3,7
FRA,THA,2014.0,11,14,-3
NZL,THA,2003.0,1,1,0
NLD,EST,2003.0,3,1,2
NLD,SVK,2003.0,5,2,3
FRA,FIN,2001.0,10,9,1
AUS,COL,2011.0,2,12,-10
DNK,GNB,2009.0,2,5,-3
USA,MWI,2003.0,6,1,5
ISR,NLD,2000.0,4,1,3
PRT,GRC,2002.0,1,3,-2
PSE,ISR,2011.0,10,12,-2
BRA,FRA,1999.0,16,35,-19
ISR,NOR,2013.0,1,2,-1
ZAF,CHN,2006.0,5,6,-1
RUS,TUR,2017.0,2,6,-4
SWE,TWN,2012.0,1,3,-2
ROU,PRT,2014.0,1,3,-2
BIH,SRB,2008.0,2,12,-10
GEO,BEL,2019.0,2,1,1
AUT,IND,2014.0,5,12,-7
ETH,SWE,2020.0,6,3,3
USA,MDG,2011.0,5,1,4
MEX,SWE,2021.0,5,3,2
KWT,MAR,2019.0,1,1,0
POL,AUS,2020.0,9,8,1
SWE,ETH,2014.0,4,1,3
GIN,FRA,2018.0,1,9,-8
NLD,PER,2020.0,1,3,-2
ISR,POL,2021.0,3,1,2
SWE,MYS,2012.0,5,4,1
BRN,PAK,2021.0,2,1,1
BLR,USA,2021.0,4,1,3
ITA,AUT,2004.0,14,17,-3
THA,KOR,2001.0,4,2,2
LVA,DEU,1999.0,1,1,0
JPN,BEL,2005.0,9,7,2
JAM,USA,2006.0,5,6,-1
KOR,BRA,2011.0,1,3,-2
AUS,IRL,1997.0,5,1,4
EGY,ARE,1998.0,2,1,1
TUR,JPN,2018.0,9,10,-1
TWN,AUT,2014.0,2,2,0
DEU,CYP,2021.0,6,3,3
USA,KHM,2014.0,3,4,-1
TGO,FRA,2011.0,2,4,-2
CAN,BGR,2016.0,1,1,0
CMR,CHN,2015.0,3,1,2
CHE,CZE,2009.0,9,9,0
CAN,GRC,2009.0,7,14,-7
MAR,MLI,2016.0,1,1,0
BGD,MEX,2017.0,1,1,0
SAU,TUR,2013.0,1,7,-6
CHE,UGA,2019.0,1,3,-2
ROU,ESP,2005.0,2,4,-2
DEU,MKD,2008.0,2,3,-1
SEN,MLI,2012.0,1,2,-1
ETH,DEU,2006.0,3,5,-2
ISR,DNK,2002.0,3,5,-2
IDN,NLD,2001.0,2,4,-2
ITA,ALB,2020.0,3,6,-3
GBR,HUN,2016.0,17,34,-17
SRB,RUS,2018.0,4,4,0
BRA,PAK,2020.0,5,4,1
SWE,GEO,2018.0,1,1,0
BRN,ARE,2016.0,1,1,0
IND,BRA,2022.0,1,6,-5
IND,HUN,2021.0,3,4,-1
NLD,ARG,2016.0,4,4,0
TWN,ESP,2015.0,2,4,-2
CHL,SWE,2004.0,2,2,0
PHL,GBR,2022.0,4,4,0
DEU,TUN,2013.0,3,2,1
USA,MAR,2014.0,3,3,0
TZA,NLD,2013.0,1,1,0
BEN,ZAF,2017.0,1,1,0
USA,GMB,2016.0,4,1,3
IRL,RUS,2003.0,1,4,-3
RUS,CZE,2008.0,7,9,-2
SWE,IND,2005.0,6,15,-9
GRC,DNK,2000.0,1,1,0
ZAF,PRT,2021.0,1,2,-1
CAN,LTU,2007.0,2,1,1
NOR,FRA,1998.0,1,2,-1
OMN,ZAF,2016.0,1,1,0
FIN,HKG,2006.0,2,2,0
AUT,ETH,2014.0,2,4,-2
CHE,SVK,2012.0,1,3,-2
CHE,UGA,2017.0,2,3,-1
BRA,CRI,2010.0,3,3,0
ZAF,AUT,2004.0,2,1,1
CRI,CHL,2017.0,1,1,0
PAK,IND,2005.0,10,9,1
NLD,PHL,2018.0,3,1,2
LKA,IND,2017.0,1,6,-5
KOR,HKG,2004.0,2,2,0
MEX,URY,2020.0,2,5,-3
ROU,SVN,2011.0,1,1,0
UGA,GMB,2007.0,2,1,1
BEL,CMR,2010.0,4,2,2
BEL,PRT,2002.0,3,4,-1
DZA,ESP,2016.0,3,6,-3
BEL,CMR,2019.0,1,5,-4
URY,FRA,2005.0,2,4,-2
SEN,ZAF,2021.0,1,2,-1
BEL,THA,2005.0,1,1,0
HUN,ROU,1998.0,1,3,-2
GBR,LVA,2001.0,1,5,-4
CAN,CMR,2022.0,1,3,-2
LTU,RUS,2005.0,3,3,0
AUS,NGA,2018.0,4,9,-5
UKR,SWE,2010.0,4,2,2
ITA,NGA,1999.0,1,1,0
BLR,ITA,2001.0,2,1,1
CMR,ESP,2005.0,1,1,0
ISR,JPN,1998.0,3,2,1
BEL,SVK,2005.0,2,2,0
NOR,UKR,2019.0,2,2,0
HUN,FIN,2021.0,2,2,0
KEN,DEU,2021.0,6,5,1
NOR,JPN,2022.0,1,5,-4
GRC,CYP,2002.0,4,2,2
CYP,CAN,2017.0,5,1,4
ESP,CHN,2004.0,5,2,3
CAN,CZE,2002.0,5,16,-11
NAM,ZAF,2001.0,1,1,0
SAU,MAR,2018.0,2,1,1
PHL,AUS,2010.0,6,8,-2
HUN,ISR,2014.0,2,2,0
LIE,DEU,1999.0,2,2,0
GRC,IRL,2001.0,1,1,0
RUS,KOR,1997.0,1,1,0
ZAF,SWE,2010.0,4,2,2
MAR,ARE,2017.0,2,2,0
ARE,SGP,2016.0,1,4,-3
CHL,PRT,2011.0,1,1,0
RUS,MNG,2011.0,2,1,1
LIE,AUT,2007.0,1,1,0
AUS,ESP,2004.0,1,4,-3
BRN,HKG,2015.0,1,1,0
CZE,IND,2005.0,1,1,0
DNK,MEX,2011.0,2,4,-2
JOR,OMN,2007.0,3,1,2
CZE,ZAF,2022.0,1,3,-2
HUN,CHE,1997.0,1,3,-2
DEU,NPL,2016.0,3,3,0
LKA,BRN,2014.0,1,1,0
USA,PRY,2022.0,1,2,-1
MYS,KWT,2022.0,2,1,1
MEX,NLD,2006.0,3,3,0
BEL,NER,2014.0,1,1,0
IRQ,IRN,2019.0,3,23,-20
EST,FRA,2019.0,1,1,0
BFA,USA,2012.0,1,4,-3
BGD,MEX,2019.0,1,1,0
OMN,GBR,2002.0,2,4,-2
OMN,SAU,2012.0,2,6,-4
PYF,FRA,2022.0,3,4,-1
BRA,AGO,2015.0,1,1,0
PER,BEL,2015.0,3,2,1
ECU,NZL,2020.0,1,1,0
TTO,CAN,2017.0,1,6,-5
TGO,CAN,2018.0,1,2,-1
DZA,KOR,2020.0,1,1,0
GRD,GBR,2009.0,1,1,0
MOZ,BRA,2017.0,4,6,-2
MKD,NLD,2020.0,2,2,0
FRA,ECU,2003.0,3,4,-1
CHN,GHA,2014.0,3,8,-5
IRL,GRC,2021.0,1,5,-4
SWE,PAK,2005.0,1,1,0
HRV,AUT,2006.0,1,2,-1
ITA,CHL,2002.0,1,2,-1
NLD,SWE,1999.0,7,13,-6
NOR,LTU,1999.0,1,1,0
HUN,CHE,1998.0,2,2,0
CHN,PRT,2006.0,1,7,-6
CAN,HRV,2013.0,2,1,1
CHE,GTM,2010.0,1,1,0
AUT,ROU,2001.0,1,3,-2
TZA,JPN,2007.0,1,3,-2
RUS,TJK,2005.0,1,1,0
ESP,ARE,2014.0,2,2,0
ZAF,ZWE,2009.0,2,21,-19
MAR,ARE,2019.0,1,4,-3
NZL,TUR,2021.0,1,1,0
GBR,RWA,2013.0,1,1,0
GRC,JPN,2012.0,1,1,0
SAU,SWE,2009.0,2,2,0
CYP,GBR,2001.0,2,3,-1
FIN,ISR,2011.0,1,1,0
IND,NAM,2012.0,1,1,0
BEN,BEL,2013.0,2,1,1
PAK,AUT,2017.0,1,9,-8
AUT,EGY,2012.0,1,2,-1
GUY,GUF,2016.0,1,1,0
JPN,OMN,2006.0,1,2,-1
MAR,ITA,2007.0,1,1,0
LKA,SWE,2016.0,1,3,-2
ITA,BGD,2012.0,4,3,1
URY,BRA,2001.0,2,1,1
KOR,PRT,2021.0,2,1,1
LKA,THA,2011.0,1,1,0
ZMB,JPN,2008.0,1,1,0
KWT,NLD,2021.0,1,1,0
KWT,IND,2022.0,1,1,0
DNK,IRL,2014.0,1,9,-8
ISL,GBR,1999.0,1,4,-3
NZL,EGY,2007.0,1,2,-1
OMN,THA,2016.0,1,1,0
AUS,URY,2017.0,1,1,0
ITA,KAZ,2016.0,1,2,-1
SVK,FIN,2016.0,1,1,0
ITA,GHA,2018.0,2,2,0
PRT,ARG,2014.0,2,3,-1
CUB,URY,2017.0,2,1,1
ROU,ESP,2002.0,1,3,-2
EST,FRA,2010.0,3,2,1
KGZ,PAK,2014.0,1,1,0
JPN,NOR,2006.0,2,2,0
BWA,ZWE,2012.0,1,2,-1
RUS,ROU,2008.0,3,1,2
NGA,FRA,2012.0,1,1,0
QAT,SAU,2011.0,1,1,0
BIH,TUR,2010.0,1,1,0
ISR,HUN,2022.0,1,1,0
KOR,POL,2006.0,1,1,0
ISL,BEL,2014.0,1,2,-1
PAK,AFG,2015.0,1,1,0
SGP,NOR,1999.0,1,1,0
KEN,AUS,2004.0,1,4,-3
BLR,LTU,2021.0,1,1,0
JPN,CYP,2002.0,1,1,0
LBN,ITA,2012.0,1,1,0
GRC,SRB,2015.0,1,2,-1
ITA,VNM,2005.0,1,1,0
UZB,CHN,2015.0,1,1,0
THA,CZE,2019.0,1,2,-1
LBY,TUR,2020.0,1,4,-3
MNG,TWN,2021.0,1,1,0
SWE,BGR,2014.0,1,5,-4
SRB,TUR,2014.0,1,3,-2
NGA,KEN,2000.0,1,1,0
SRB,NOR,2022.0,1,1,0
IRL,SDN,2013.0,1,1,0
KEN,PAK,2022.0,1,8,-7
BEL,COL,2021.0,1,1,0
SDN,ZAF,2014.0,1,3,-2
ETH,IRL,2015.0,1,1,0
EST,ESP,2009.0,2,2,0
LUX,AUT,2022.0,1,1,0
GBR,SVK,2022.0,1,2,-1
GBR,MLT,2004.0,2,3,-1
UKR,DNK,2003.0,1,1,0
FRA,CRI,2013.0,1,1,0
CZE,BRA,2011.0,1,2,-1
DEU,KEN,2001.0,1,2,-1
HRV,RUS,2009.0,1,2,-1
NOR,FRA,1997.0,1,2,-1
GBR,LTU,2001.0,1,1,0
RUS,BGR,2009.0,1,2,-1
VNM,CHE,2009.0,1,2,-1
GHA,NOR,2011.0,1,1,0
SDN,MYS,2022.0,1,3,-2
ESP,HKG,2018.0,1,1,0
SVK,NOR,2006.0,1,1,0
BEL,ARM,2002.0,1,1,0
LTU,RUS,2002.0,1,4,-3
MWI,DEU,2002.0,1,1,0
SAU,DEU,2010.0,1,27,-26
SAU,KAZ,2019.0,2,2,0
IRN,UKR,2003.0,1,1,0
CHL,CAN,2001.0,1,6,-5
ARE,AUT,2007.0,1,1,0
BRA,KOR,2008.0,2,1,1
PNG,BTN,2016.0,1,1,0
CMR,GBR,2008.0,1,5,-4
DNK,SVK,2008.0,1,1,0
USA,AZE,2022.0,1,1,0
ESP,EGY,2001.0,1,2,-1
FIN,BGD,2010.0,1,1,0
ITA,PHL,2013.0,1,1,0
DZA,ROU,2011.0,1,1,0
NPL,MYS,2009.0,1,1,0
ESP,COL,2018.0,100,63,37
SWE,ITA,2021.0,34,51,-17
ESP,DNK,2017.0,55,26,29
DEU,USA,2018.0,1132,1064,68
JPN,EGY,2010.0,47,15,32
GBR,SWE,2009.0,105,112,-7
GBR,IND,2009.0,97,126,-29
JPN,USA,2003.0,1297,1097,200
IND,SWE,2011.0,44,22,22
JPN,AUT,2015.0,11,10,1
ITA,TUR,2013.0,12,10,2
USA,POL,2012.0,251,89,162
MYS,IND,2018.0,68,44,24
GBR,POL,2021.0,49,39,10
FRA,CZE,2014.0,16,14,2
USA,SGP,2011.0,238,141,97
JPN,VNM,2009.0,20,10,10
HKG,USA,2003.0,97,72,25
ESP,NLD,2015.0,80,56,24
IND,ISR,2021.0,106,52,54
USA,IRN,2019.0,133,535,-402
CHE,DNK,2017.0,25,31,-6
JPN,GBR,2003.0,124,94,30
KOR,JPN,2015.0,80,119,-39
ZAF,AUS,2020.0,46,31,15
FRA,DNK,2021.0,40,35,5
FIN,IND,2017.0,8,15,-7
ITA,NLD,2012.0,98,57,41
ESP,MEX,2012.0,120,78,42
CHE,USA,2001.0,299,213,86
IND,ESP,2014.0,17,16,1
JPN,EGY,2019.0,54,28,26
SWE,FIN,2018.0,50,70,-20
IRL,CAN,2016.0,33,38,-5
PAK,SAU,2012.0,48,15,33
BEL,DNK,2020.0,17,16,1
RUS,NLD,2003.0,17,10,7
AUT,BRA,2018.0,8,13,-5
KOR,IDN,2017.0,30,14,16
GRC,NLD,2016.0,35,9,26
KAZ,RUS,2022.0,11,10,1
PRT,ITA,2022.0,16,18,-2
RUS,VNM,2020.0,19,14,5
CAN,BGD,2019.0,21,29,-8
SAU,GBR,2020.0,56,190,-134
MNE,SRB,2019.0,19,3,16
AUS,BGD,2011.0,7,32,-25
ZAF,FRA,2013.0,16,22,-6
UKR,CHN,2020.0,10,9,1
FRA,ZAF,2020.0,10,12,-2
SWE,JPN,2014.0,33,28,5
ROU,DEU,2003.0,25,9,16
JPN,EGY,2017.0,42,17,25
PRT,POL,2011.0,6,6,0
